@relation data30.train-weka.filters.unsupervised.attribute.Remove-R1

@attribute left_eye_center_x numeric
@attribute left_eye_center_y numeric
@attribute right_eye_center_x numeric
@attribute right_eye_center_y numeric
@attribute left_eye_inner_corner_x numeric
@attribute left_eye_inner_corner_y numeric
@attribute left_eye_outer_corner_x numeric
@attribute left_eye_outer_corner_y numeric
@attribute right_eye_inner_corner_x numeric
@attribute right_eye_inner_corner_y numeric
@attribute right_eye_outer_corner_x numeric
@attribute right_eye_outer_corner_y numeric
@attribute left_eyebrow_inner_end_x numeric
@attribute left_eyebrow_inner_end_y numeric
@attribute left_eyebrow_outer_end_x numeric
@attribute left_eyebrow_outer_end_y numeric
@attribute right_eyebrow_inner_end_x numeric
@attribute right_eyebrow_inner_end_y numeric
@attribute right_eyebrow_outer_end_x numeric
@attribute right_eyebrow_outer_end_y numeric
@attribute nose_tip_x numeric
@attribute nose_tip_y numeric
@attribute mouth_left_corner_x numeric
@attribute mouth_left_corner_y numeric
@attribute mouth_right_corner_x numeric
@attribute mouth_right_corner_y numeric
@attribute mouth_center_top_lip_x numeric
@attribute mouth_center_top_lip_y numeric
@attribute mouth_center_bottom_lip_x numeric
@attribute mouth_center_bottom_lip_y numeric

@data
67.888696,37.431819,30.398984,37.131903,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.093287,62.624932,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.094122,82.11959
62.502583,37.986537,31.498743,37.986537,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.863474,62.131109,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.863474,77.49584
67.523788,37.221486,30.355853,36.174498,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.845845,64.443037,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.369339,74.912914
68.684211,38.763032,30.711916,36.743242,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.294063,72.291705,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.890105,86.026442
64.524108,39.113877,31.711308,38.350789,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,56.384519,69.637449,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,55.621449,88.969081
71.061694,41.062205,34.878072,38.510799,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.722626,69.12773,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.490681,79.565299
64.8256,33.500648,28.64259,36.631878,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.561128,60.289981,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.561128,78.38147
68.734027,36.972658,31.939413,39.180338,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,52.912338,71.559591,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,52.912338,83.701796
66.45913,38.859478,30.923798,40.729739,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.825043,65.043409,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.160974,79.204104
64.990222,37.151396,32.735467,39.048729,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.293689,67.129298,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.432178,78.133849
68.211933,37.317432,28.167776,40.068561,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.871075,65.745739,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.482467,83.780935
69.087796,39.600855,32.148305,36.594153,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.61806,67.0907,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.32946,85.989975
67.678591,41.377946,28.74587,38.221237,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.79062,68.38538,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.036903,83.46742
61.247479,41.791598,32.977509,42.300974,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.494519,59.364809,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.730469,69.042816
67.258381,38.557228,30.872149,40.156621,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.665042,69.3456,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.265191,81.740874
58.466076,49.019416,30.293708,45.704822,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,38.579546,59.376778,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,36.093924,72.220281
68.626381,35.360863,34.301738,37.015077,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,53.325098,63.482344,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,52.084443,72.580465
68.542008,38.04797,28.468528,38.461114,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.711668,67.793244,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.0592,76.468891
67.8328,37.1407,28.9358,41.07412,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.7288,64.2376,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.477,73.85264
66.951939,37.005289,29.836309,36.189508,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,44.927275,68.410773,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.374461,77.791658
66.703983,45.81024,35.769777,39.784093,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.027301,65.093912,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,44.608118,74.735747
68.472939,35.992278,28.225878,36.867235,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.09927,60.490435,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.536696,74.926852
72.162386,35.368532,29.046264,41.591512,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.826549,75.817708,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,57.493993,85.59661
70.17888,43.6026,30.105036,41.376276,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.477768,73.88064,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,44.353524,84.1218
64.845745,36.449783,30.781595,41.094894,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.910411,65.094636,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,53.232966,77.094507
65.781569,30.198446,27.355524,36.979512,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.246649,59.583073,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.767364,71.789049
67.014857,36.806217,30.105417,38.834213,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.762971,65.198171,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.385371,76.55488
52.5576,42.5456,26.9042,38.27,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,32.9612,63.9234,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,31.8922,73.5434
68.43328,41.730219,31.807957,38.356821,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,52.530219,71.126891,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.156821,81.728981
67.351436,36.352145,29.596224,36.762537,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.473839,63.847785,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.294604,76.569652
46.056725,44.336115,19.738222,36.503275,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,22.244788,57.808714,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,19.424944,67.834774
63.385135,35.419985,28.614458,31.694662,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,38.962909,57.772625,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,36.893149,71.432727
70.284828,38.792359,29.237719,37.468221,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,42.920086,67.922566,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,45.568279,82.046234
64.123463,37.439907,28.520779,39.953032,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.206973,70.948335,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.044681,81.000774
67.069309,41.713309,32.654182,37.259564,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.278836,64.386764,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.874109,78.962618
66.220015,34.835607,29.031884,36.089193,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.83488,63.666851,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.417018,71.605876
68.182892,39.990622,33.454769,39.143606,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.665723,60.319286,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.242338,73.871754
68.606067,35.420293,29.570956,36.268895,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,53.331479,68.939596,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,53.75578,81.244135
71.021578,38.060471,27.170906,37.225219,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.557881,63.535615,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.216951,74.811503
65.857698,38.785034,30.676386,38.785034,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.518523,64.609625,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.389858,77.709046
66.396765,39.088489,29.381148,38.71833,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.148638,61.667974,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.408331,73.142822
67.221903,37.10373,31.480152,39.597344,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,45.610625,69.93628,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.351046,81.157561
59.44813,40.312216,32.895308,40.733838,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.068238,60.121686,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.489859,73.187286
66.805824,39.893154,30.216561,38.150814,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,45.4621,64.286001,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.768852,78.224773
64.954779,36.484884,31.099284,36.484884,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,42.984758,59.895663,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,44.425347,69.980211
67.469486,34.450046,27.613714,39.592686,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.041554,68.734629,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.327223,77.305714
67.669359,33.962475,31.959788,37.323377,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.024675,67.571508,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.705137,77.234082
68.806106,35.287548,30.666654,37.873277,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.382826,59.20549,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.998884,68.578789
68.193231,34.077157,30.604135,40.397446,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,56.217932,67.0092,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,56.217932,79.649723
66.01785,38.17913,34.192459,39.790539,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.695165,69.198817,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.903736,81.284452
64.770952,39.020226,28.704414,38.252855,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.65611,64.343503,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.65611,76.62149
63.653688,36.972139,34.559143,40.28671,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.131985,64.961827,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.500274,73.800671
68.698689,40.406169,32.113353,34.972701,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.964816,66.124569,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,45.878136,74.455885
66.075427,36.896198,25.619928,36.896198,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,45.847677,65.039147,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.287412,80.429827
63.470049,36.881945,29.302191,36.068428,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.6064,65.355138,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.419917,78.778246
66.091366,37.146619,27.341274,38.275271,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,43.894708,68.372433,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,43.142281,79.282655
72.188657,34.129911,33.132694,31.4496,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,53.809371,60.550114,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.511971,73.951714
65.934465,36.478663,32.551024,37.946066,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.260427,70.228958,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.260427,80.500739
67.867418,37.814816,28.758413,42.656878,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.38175,69.474507,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.733951,81.393452
65.467687,36.79047,32.655026,40.892035,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.671443,65.874435,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,52.417183,74.077565
66.239932,40.025713,31.231234,39.318423,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.265983,66.547403,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.912406,77.509724
68.88634,38.680936,31.375426,34.773555,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.958642,67.986294,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.786445,79.317736
68.755424,33.909656,28.214649,38.977247,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.062737,67.271314,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.441139,81.629548
66.878892,37.8395,30.964823,39.153436,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.359828,68.497826,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.921834,81.637136
68.179047,39.080749,33.364145,36.428193,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.611098,60.964407,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.953244,74.890375
66.479777,35.655717,34.56893,38.314962,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.637805,69.782579,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,53.183553,78.646705
67.021175,37.750759,30.341197,37.750759,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,45.566847,67.856028,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.989109,79.275261
66.442667,40.085483,32.008213,36.823264,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.681707,65.820693,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.144427,75.969813
66.86745,40.470885,32.969865,40.77354,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.405375,65.288775,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.0107,78.00039
68.9668,37.8186,30.9289,34.97461,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,45.1487,67.3246,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,45.1487,80.4778
66.181494,36.456398,27.589494,39.964746,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.419351,71.150128,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.198943,85.963164
64.778475,37.515675,31.488225,38.90277,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.867215,63.52368,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.520445,77.04783
70.292372,39.628009,32.647101,36.707252,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.548979,62.994042,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.89992,75.65064
70.589623,38.581189,37.253669,35.288754,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.423429,65.74384,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,47.954103,76.444274
66.426473,36.063055,26.863127,39.292727,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.855855,65.130051,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.259636,77.645004
65.988951,37.100722,34.002475,40.487529,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.420709,63.818952,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.431306,75.860975
67.291298,37.093479,28.891494,40.293473,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.891298,66.693296,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.891298,82.293198
66.992856,36.265825,30.240676,38.037093,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.395358,65.047707,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.280992,79.217172
63.675395,36.429378,30.536429,38.663461,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.664468,61.37664,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.409054,74.781143
65.336826,39.031231,32.917316,34.168312,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,47.830297,57.510348,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,46.20929,67.884542
67.991797,41.352213,31.467733,37.248384,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,42.137685,66.795947,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,41.316917,83.2112
66.127036,36.409157,29.973304,43.571704,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,51.801995,64.718268,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,54.189501,75.291616
67.361038,37.848441,31.512467,39.373907,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,49.81811,70.264649,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.580843,79.036108
63.073878,38.197377,31.46305,41.03879,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,52.773704,65.190887,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.997798,76.911652
68.9742,33.705576,32.764656,38.480448,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,54.64956,62.752776,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,55.445376,73.49628
67.420428,37.20389,29.661228,36.400469,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,46.934069,66.125834,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,48.139159,76.168179
68.423314,35.35102,32.174459,35.35102,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,48.617231,65.620702,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,49.36463,79.447543
69.24674,39.999993,36.249355,38.835391,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,54.883159,63.680477,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,51.777539,78.820453
68.553183,39.249537,30.790831,38.985454,59.159339,37.944752,73.330478,37.707008,36.652607,37.989902,22.384504,38.033495,56.068513,29.332678,79.482826,29.734861,39.322137,29.502998,15.871177,30.428166,50.596257,65.128633,63.285735,75.970714,32.900404,76.179768,47.975412,72.919443,50.332195,75.691513
